O*NET-SOC Code,Title,n_tasks,n_core_tasks,n_supplemental_tasks,avg_importance,avg_relevance,avg_frequency_weighted_mean,total_task_intensity,avg_task_intensity,total_dwa_links,core_task_share
43-2011.00,"Switchboard Operators, Including Answering Service",19,12,7,4.269473684210527,70.56368421052632,5.338911025611637,57.672513,3.0353954210526317,24,0.631578947368421
43-2021.00,Telephone Operators,14,7,7,4.097857142857142,60.71357142857143,5.134319862192056,35.281088,2.5200777142857143,17,0.5
43-3011.00,Bill and Account Collectors,15,13,2,4.1546666666666665,86.72866666666667,5.005108168062281,54.538777,3.635918466666667,18,0.8666666666666667
43-3021.00,Billing and Posting Clerks,28,12,11,4.180434782608696,65.63956521739131,4.4482770046049005,63.552096,2.763134608695652,34,0.42857142857142855
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",28,13,15,4.2942857142857145,64.5425,4.450001751381849,78.063377,2.78797775,32,0.4642857142857143
43-3041.00,Gambling Cage Workers,17,12,5,4.635882352941176,80.79823529411765,5.618248517280897,63.953925,3.761995588235294,18,0.7058823529411765
43-3051.00,Payroll and Timekeeping Clerks,21,15,6,4.3376190476190475,75.65190476190476,3.5285337098867524,69.57778,3.3132276190476193,26,0.7142857142857143
43-3061.00,Procurement Clerks,19,16,3,4.123684210526316,83.48526315789474,4.468089276253838,65.849678,3.4657725263157895,24,0.8421052631578947
43-3071.00,Tellers,28,19,9,4.275714285714286,76.36857142857143,4.991047658037191,93.84645400000001,3.3516590714285717,37,0.6785714285714286
43-4011.00,Brokerage Clerks,10,5,5,3.9850000000000003,62.011,4.808510670226507,25.027456,2.5027456,13,0.5
43-4021.00,Correspondence Clerks,17,7,10,3.725882352941176,65.38882352941175,4.282194493242239,41.688231,2.4522488823529414,20,0.4117647058823529
43-4031.00,"Court, Municipal, and License Clerks",30,25,2,4.368888888888889,81.09629629629629,4.504164972506576,95.85038,3.550014074074074,37,0.8333333333333334
43-4041.00,"Credit Authorizers, Checkers, and Clerks",16,4,7,3.9545454545454546,61.89545454545455,4.527008221188446,27.737769,2.521615363636364,18,0.25
43-4051.00,Customer Service Representatives,13,7,6,4.053846153846154,67.59538461538462,4.852212299586046,36.173821,2.782601615384615,16,0.5384615384615384
43-4061.00,"Eligibility Interviewers, Government Programs",17,9,8,4.205294117647059,69.24352941176471,4.338728434846813,50.383894,2.9637584705882354,17,0.5294117647058824
43-4071.00,File Clerks,19,12,7,3.966315789473684,73.74894736842106,4.5993418896918925,56.176261000000004,2.956645315789474,22,0.631578947368421
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",20,19,1,4.441,89.80449999999999,5.46894540522095,80.274004,4.013700200000001,24,0.95
43-4111.00,"Interviewers, Except Eligibility and Loan",16,12,4,4.06125,76.288125,5.039218069528618,49.719051,3.1074406875,19,0.75
43-4121.00,"Library Assistants, Clerical",32,25,7,3.8578125,77.878125,4.256463989215667,96.760073,3.02375228125,42,0.78125
43-4131.00,Loan Interviewers and Clerks,18,14,4,4.349444444444445,79.50555555555555,4.720672883859328,62.621274,3.4789596666666665,21,0.7777777777777778
43-4141.00,New Accounts Clerks,15,10,5,4.082666666666666,77.24933333333334,4.399313489556478,48.502572,3.2335048,19,0.6666666666666666
43-4151.00,Order Clerks,19,11,8,4.126315789473685,68.35157894736842,4.8778788623399265,53.768947,2.829944578947368,22,0.5789473684210527
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",19,10,9,3.7263157894736842,68.50631578947367,3.936912511325809,48.762513,2.566448052631579,19,0.5263157894736842
43-4171.00,Receptionists and Information Clerks,18,11,7,3.9883333333333337,69.14777777777778,5.160982210611267,50.749022000000004,2.8193901111111113,22,0.6111111111111112
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,21,14,7,4.259047619047619,71.39571428571428,5.643435222750496,65.46169,3.1172233333333335,24,0.6666666666666666
43-5011.00,Cargo and Freight Agents,24,9,15,3.171666666666667,62.88625,3.945254313845634,48.723489,2.030145375,28,0.375
43-5011.01,Freight Forwarders,31,23,8,4.2945161290322575,77.40709677419355,5.424517828547824,103.017256,3.3231372903225807,31,0.7419354838709677
43-5021.00,Couriers and Messengers,15,12,3,4.294666666666667,79.574,5.060952214877989,51.702334,3.4468222666666666,16,0.8
43-5031.00,Public Safety Telecommunicators,18,16,2,4.562777777777778,88.74,5.6889439133963275,73.109476,4.0616375555555555,23,0.8888888888888888
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",12,10,2,4.355833333333334,79.05916666666667,5.572086505133366,41.645952,3.4704960000000002,13,0.8333333333333334
43-5041.00,"Meter Readers, Utilities",12,11,1,4.058333333333334,83.40583333333333,4.193242491598259,40.875313999999996,3.4062761666666663,14,0.9166666666666666
43-5051.00,Postal Service Clerks,19,6,13,4.278421052631579,63.823684210526324,5.26856360200211,52.282861000000004,2.7517295263157897,23,0.3157894736842105
43-5052.00,Postal Service Mail Carriers,21,17,4,4.247142857142857,87.46285714285715,4.363231824809182,78.331489,3.730070904761905,25,0.8095238095238095
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",14,3,11,4.217142857142857,48.58571428571429,4.834231441794743,28.893304,2.0638074285714287,16,0.21428571428571427
43-5061.00,"Production, Planning, and Expediting Clerks",17,9,8,3.7570588235294116,65.12235294117647,4.312508469204732,42.321028,2.4894722352941177,21,0.5294117647058824
43-5071.00,"Shipping, Receiving, and Inventory Clerks",11,10,1,3.919090909090909,74.15090909090908,4.701130395755577,32.157554,2.9234139999999997,12,0.9090909090909091
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",18,7,11,4.027222222222222,62.29555555555555,5.208051077117348,45.4537,2.5252055555555555,21,0.3888888888888889
43-6011.00,Executive Secretaries and Executive Administrative Assistants,22,15,7,3.8595454545454544,74.64999999999999,3.97733757500825,63.723924,2.8965419999999997,32,0.6818181818181818
43-6012.00,Legal Secretaries and Administrative Assistants,14,10,4,3.9692857142857143,74.58714285714287,4.548460888488823,42.067725,3.0048375000000003,16,0.7142857142857143
43-6013.00,Medical Secretaries and Administrative Assistants,15,11,4,4.354,75.61466666666666,5.6856299924566995,49.753499,3.316899933333333,21,0.7333333333333333
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",31,20,11,3.7761290322580647,72.94709677419355,4.185252555478386,86.017267,2.774750548387097,43,0.6451612903225806
43-9021.00,Data Entry Keyers,9,5,4,4.275555555555555,75.48333333333333,5.412476543410654,29.513354,3.2792615555555553,11,0.5555555555555556
43-9022.00,Word Processors and Typists,19,17,2,3.91421052631579,84.50421052631579,4.685879744796061,63.121232,3.322170105263158,25,0.8947368421052632
43-9031.00,Desktop Publishers,18,13,5,4.098888888888889,74.3138888888889,5.0087837908621715,55.797392,3.0998551111111112,20,0.7222222222222222
43-9041.00,Insurance Claims and Policy Processing Clerks,25,15,6,4.281428571428571,74.64666666666666,5.167111492632591,67.622427,3.2201155714285714,28,0.6
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",26,8,18,3.981923076923077,55.45730769230769,4.983804577998507,58.061578,2.2331376153846154,29,0.3076923076923077
43-9061.00,"Office Clerks, General",20,12,8,3.7920000000000003,71.62,4.381570201960093,54.899887,2.74499435,28,0.6
43-9071.00,"Office Machine Operators, Except Computer",18,16,2,3.993333333333333,81.65277777777777,5.11907568945462,59.681475999999996,3.3156375555555555,25,0.8888888888888888
43-9081.00,Proofreaders and Copy Markers,11,9,2,4.180909090909091,80.63909090909091,4.956005292101417,37.564139,3.414921727272727,12,0.8181818181818182
43-9111.00,Statistical Assistants,14,9,5,4.1850000000000005,74.61142857142856,3.7935757524884006,43.936457000000004,3.1383183571428575,15,0.6428571428571429
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",30,27,0,3.924074074074074,88.49851851851852,4.102504045891559,94.306489,3.492832925925926,31,0.9
45-2011.00,Agricultural Inspectors,16,2,14,4.264375,48.215625,4.628531734325192,33.178026,2.073626625,20,0.125
45-2021.00,Animal Breeders,21,9,12,3.9780952380952384,60.857619047619046,3.0499429735168584,52.286789,2.4898470952380953,28,0.42857142857142855
45-2041.00,"Graders and Sorters, Agricultural Products",5,4,1,4.434,79.6,5.906058171702346,17.713395000000002,3.5426790000000006,6,0.8
45-2091.00,Agricultural Equipment Operators,17,8,9,4.152352941176471,64.75470588235294,4.765391680532004,45.921397999999996,2.7012587058823527,22,0.47058823529411764
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",27,12,14,3.6076923076923078,60.689230769230775,3.927161439512538,57.423629,2.2086011153846155,31,0.4444444444444444
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",19,10,9,4.072631578947369,69.9042105263158,3.630886124334545,54.237067,2.8545824736842107,19,0.5263157894736842
45-3031.00,Fishing and Hunting Workers,29,12,17,4.200344827586207,61.051034482758624,4.518241482860957,74.167165,2.557488448275862,31,0.41379310344827586
45-4011.00,Forest and Conservation Workers,17,4,13,3.3182352941176467,54.188235294117646,2.9061649917091206,31.87387,1.8749335294117646,21,0.23529411764705882
45-4021.00,Fallers,18,13,5,4.198333333333334,82.89055555555555,5.329106393748683,63.821830999999996,3.5456572777777775,22,0.7222222222222222
45-4022.00,Logging Equipment Operators,9,7,2,3.968888888888889,78.44666666666666,5.018155481296443,28.324453000000002,3.1471614444444445,11,0.7777777777777778
45-4023.00,Log Graders and Scalers,12,6,6,4.275833333333334,64.65083333333332,5.374637255441122,33.657649,2.8048040833333334,13,0.5
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,15,15,0,4.024666666666667,95.12466666666666,4.559997246356161,57.521938,3.8347958666666666,20,1.0
47-1011.03,Solar Energy Installation Managers,15,13,2,3.8666666666666667,85.71933333333332,3.862984313727443,49.923727,3.3282484666666665,17,0.8666666666666667
47-2011.00,Boilermakers,18,16,2,3.6205555555555557,80.82166666666666,3.0081522049976885,52.893467,2.9385259444444447,22,0.8888888888888888
47-2021.00,Brickmasons and Blockmasons,14,12,2,3.937857142857143,89.02785714285713,4.5640037940971805,49.795125999999996,3.556794714285714,18,0.8571428571428571
47-2022.00,Stonemasons,16,15,1,3.92875,85.894375,3.5191786704073493,54.837077,3.4273173125,22,0.9375
47-2031.00,Carpenters,29,16,13,3.8075862068965516,70.00586206896551,4.07689882671716,79.235239,2.7322496206896556,40,0.5517241379310345
47-2041.00,Carpet Installers,16,16,0,4.160625,94.120625,4.444192116920859,62.83388,3.9271175,24,1.0
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",14,13,1,3.919285714285714,88.86642857142856,4.212457380221289,48.941057,3.495789785714286,17,0.9285714285714286
47-2043.00,Floor Sanders and Finishers,7,7,0,4.3757142857142854,98.85142857142857,4.8207723986684385,30.330497,4.332928142857143,8,1.0
47-2044.00,Tile and Stone Setters,25,19,6,4.0856,82.2688,4.265593185858695,85.092255,3.4036901999999998,40,0.76
47-2051.00,Cement Masons and Concrete Finishers,26,19,7,3.506153846153846,76.86999999999999,3.8692257100762593,71.649456,2.7557483076923077,39,0.7307692307692307
47-2053.00,Terrazzo Workers and Finishers,26,18,8,3.7911538461538465,79.07538461538462,3.669473063527558,80.636174,3.1013913076923076,40,0.6923076923076923
47-2061.00,Construction Laborers,27,8,19,3.6237037037037036,55.64888888888889,3.8022379558402313,55.408122,2.0521526666666667,39,0.2962962962962963
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",20,14,6,3.6915,74.20750000000001,4.375085551972956,55.35321,2.7676605,30,0.7
47-2072.00,Pile Driver Operators,5,5,0,4.516,97.92999999999999,5.211603612361236,22.100626,4.420125199999999,7,1.0
47-2073.00,Operating Engineers and Other Construction Equipment Operators,26,18,8,4.098076923076923,75.92769230769231,4.2005544075497365,82.209176,3.1618913846153847,29,0.6923076923076923
47-2081.00,Drywall and Ceiling Tile Installers,26,22,4,3.566153846153846,81.29307692307692,4.012533523092406,76.762984,2.9524224615384616,34,0.8461538461538461
47-2082.00,Tapers,16,16,0,4.016875,94.646875,4.871559273060592,61.037749,3.8148593125,16,1.0
47-2111.00,Electricians,21,20,1,4.097619047619047,92.97857142857143,4.42355867664092,80.343343,3.8258734761904765,26,0.9523809523809523
47-2121.00,Glaziers,27,22,5,3.8777777777777778,81.92629629629629,3.8132975381526872,86.98524,3.2216755555555556,39,0.8148148148148148
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",10,10,0,3.754,84.46900000000001,4.48844600865756,31.889263,3.1889263,14,1.0
47-2132.00,"Insulation Workers, Mechanical",9,9,0,4.32,95.58777777777777,4.933182351568489,37.201615000000004,4.133512777777778,12,1.0
47-2141.00,"Painters, Construction and Maintenance",17,15,2,3.7347058823529413,85.09529411764707,3.9063146059790284,55.245488,3.2497345882352944,21,0.8823529411764706
47-2142.00,Paperhangers,20,17,3,4.074,77.949,4.4291245553115255,64.195934,3.2097966999999996,25,0.85
47-2151.00,Pipelayers,14,14,0,4.113571428571428,87.7957142857143,4.590229906850513,50.733858,3.623847,19,1.0
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",30,24,6,3.7613333333333334,83.83933333333333,4.038777859426145,95.8406,3.1946866666666667,38,0.8
47-2152.04,Solar Thermal Installers and Technicians,21,20,1,4.198095238095238,84.58809523809524,3.544972732246394,74.690409,3.556686142857143,26,0.9523809523809523
47-2161.00,Plasterers and Stucco Masons,15,11,4,3.948,80.27066666666666,4.072958489696118,47.814001000000005,3.187600066666667,18,0.7333333333333333
47-2171.00,Reinforcing Iron and Rebar Workers,7,7,0,4.022857142857143,97.61571428571428,5.100655445291674,27.557131000000002,3.9367330000000003,10,1.0
47-2181.00,Roofers,27,22,5,3.8714814814814815,81.03407407407407,3.294152199691855,85.591788,3.170066222222222,31,0.8148148148148148
47-2211.00,Sheet Metal Workers,19,13,6,3.82,80.26263157894736,3.807300532021953,58.598034,3.084107052631579,24,0.6842105263157895
47-2221.00,Structural Iron and Steel Workers,19,15,4,3.9457894736842105,81.87052631578948,4.388125778326942,63.150666,3.3237192631578947,24,0.7894736842105263
47-2231.00,Solar Photovoltaic Installers,26,25,1,4.242692307692308,93.41269230769231,4.340355447734709,103.316325,3.973704807692308,29,0.9615384615384616
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",15,15,0,3.9833333333333334,88.44533333333334,4.821983454588234,53.050765,3.5367176666666666,17,1.0
47-3012.00,Helpers--Carpenters,18,16,2,3.6566666666666663,86.01666666666667,3.801577585662118,57.227834,3.1793241111111112,26,0.8888888888888888
47-3013.00,Helpers--Electricians,25,18,7,3.6608,81.1696,4.000814959056769,76.125571,3.0450228399999997,34,0.72
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",11,6,5,3.53,66.43454545454546,4.3896709826492115,26.963447,2.4512224545454546,12,0.5454545454545454
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",15,11,4,3.7386666666666666,80.97733333333333,4.091489246648492,45.664337,3.0442891333333337,24,0.7333333333333333
47-3016.00,Helpers--Roofers,18,18,0,3.9838888888888895,88.50944444444445,4.420160030394088,63.714445,3.5396913888888886,21,1.0
47-4011.00,Construction and Building Inspectors,19,11,8,3.5678947368421055,71.14894736842105,3.9816767979263994,50.677131,2.667217421052632,26,0.5789473684210527
47-4011.01,Energy Auditors,21,20,1,3.965238095238095,91.86571428571429,3.955147268592677,77.099946,3.6714260000000003,23,0.9523809523809523
47-4021.00,Elevator and Escalator Installers and Repairers,20,16,4,4.3185,82.471,3.501737668608977,71.635876,3.5817938,28,0.8
47-4031.00,Fence Erectors,20,19,1,4.0375,92.57000000000001,4.69206764899409,75.078773,3.75393865,24,0.95
47-4041.00,Hazardous Materials Removal Workers,21,10,11,4.027142857142858,63.49428571428571,4.145416025457787,54.217886,2.581804095238095,23,0.47619047619047616
47-4051.00,Highway Maintenance Workers,19,12,7,3.896315789473684,67.97105263157896,3.378613468102973,51.790669,2.7258246842105263,26,0.631578947368421
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,26,17,9,3.821923076923077,70.86884615384615,3.3735129684329377,71.242668,2.740102615384615,29,0.6538461538461539
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,22,10,12,3.630909090909091,63.61181818181819,3.8081370231267795,51.562215,2.3437370454545454,29,0.45454545454545453
47-4091.00,Segmental Pavers,12,12,0,3.97,85.365,4.121907499787908,40.742618,3.3952181666666665,15,1.0
47-4099.03,Weatherization Installers and Technicians,20,20,0,4.022,94.09,4.174451575007166,75.839392,3.7919696000000003,25,1.0
47-5011.00,"Derrick Operators, Oil and Gas",15,15,0,4.221333333333333,90.29133333333333,4.5468958274843585,57.179888,3.811992533333333,20,1.0
47-5012.00,"Rotary Drill Operators, Oil and Gas",20,16,4,4.1705,79.6965,4.478556498576465,67.169279,3.35846395,25,0.8
47-5013.00,"Service Unit Operators, Oil and Gas",19,12,7,4.003684210526315,71.01947368421052,3.6394906785033805,54.761627,2.882190894736842,20,0.631578947368421
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",16,10,6,4.019375,75.551875,4.788053019117799,49.168238,3.073014875,18,0.625
47-5023.00,"Earth Drillers, Except Oil and Gas",29,14,14,3.988571428571429,66.76142857142857,4.4070119066031905,75.644407,2.7015859642857145,35,0.4827586206896552
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",27,18,4,4.2704545454545455,81.08727272727273,4.429691380521278,77.424733,3.5193060454545457,38,0.6666666666666666
47-5041.00,Continuous Mining Machine Operators,15,10,5,4.36,74.68533333333333,5.579487813080345,49.59358,3.3062386666666668,16,0.6666666666666666
47-5043.00,"Roof Bolters, Mining",14,14,0,4.787857142857143,97.00285714285714,6.110301408360229,65.120476,4.651462571428572,15,1.0
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",25,15,10,4.0312,68.3156,5.522938951706909,69.6994,2.787976,32,0.6
47-5051.00,"Rock Splitters, Quarry",9,4,5,3.678888888888889,69.92444444444443,4.6101747476836366,23.096366,2.5662628888888888,10,0.4444444444444444
47-5071.00,"Roustabouts, Oil and Gas",13,8,5,3.366153846153846,69.2476923076923,3.1746198536812753,30.560050999999998,2.350773153846154,18,0.6153846153846154
47-5081.00,Helpers--Extraction Workers,14,9,5,3.850714285714286,69.4042857142857,4.568692937093787,37.586624,2.684758857142857,16,0.6428571428571429
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",22,17,5,3.6427272727272726,76.7390909090909,4.117616501238278,61.738796,2.8063089090909092,27,0.7727272727272727
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",25,24,1,3.9248000000000003,84.258,4.5771884348256044,83.458702,3.3383480800000003,32,0.96
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",30,12,6,4.0616666666666665,73.3111111111111,3.0548081748734703,53.637131000000004,2.9798406111111113,41,0.4
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",39,24,15,3.7279487179487174,73.48769230769231,3.9180165788286274,108.819482,2.790243128205128,44,0.6153846153846154
49-2091.00,Avionics Technicians,13,12,1,4.015384615384615,84.2023076923077,4.552994349488174,44.567102,3.428238615384615,16,0.9230769230769231
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",31,13,18,3.843225806451613,64.76290322580645,4.036245004267805,78.721973,2.539418483870968,38,0.41935483870967744
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",15,10,5,3.6473333333333335,73.70466666666667,4.100543040712097,40.56024,2.704016,22,0.6666666666666666
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",20,19,1,3.9085,85.8235,3.8113011810515225,67.284862,3.3642431000000004,25,0.95
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",15,9,6,4.051333333333333,74.32,3.450035894441359,45.58569,3.039046,24,0.6
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",12,12,0,4.1875,88.47583333333334,4.760937321531123,44.599163000000004,3.716596916666667,17,1.0
49-2097.00,Audiovisual Equipment Installers and Repairers,11,10,1,3.956363636363636,84.09181818181818,4.752260404063422,36.642917999999995,3.331174363636363,15,0.9090909090909091
49-2098.00,Security and Fire Alarm Systems Installers,16,14,2,4.16375,89.683125,4.144284009440278,60.055901,3.7534938125,20,0.875
49-3011.00,Aircraft Mechanics and Service Technicians,38,32,6,3.8297368421052633,80.52052631578947,3.3338293728715325,118.511218,3.1187162631578946,51,0.8421052631578947
49-3021.00,Automotive Body and Related Repairers,25,22,3,4.0612,82.7148,4.558866047177981,84.584358,3.3833743199999997,34,0.88
49-3022.00,Automotive Glass Installers and Repairers,18,16,2,4.234444444444445,91.01333333333334,5.197817254407005,70.087681,3.8937600555555556,23,0.8888888888888888
49-3023.00,Automotive Service Technicians and Mechanics,30,25,3,4.033571428571428,85.28571428571429,4.318320105895844,96.776067,3.456288107142857,46,0.8333333333333334
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,26,23,3,3.9396153846153843,87.04923076923077,3.6948313919000833,89.954176,3.459776,38,0.8846153846153846
49-3041.00,Farm Equipment Mechanics and Service Technicians,14,12,2,4.151428571428571,86.21000000000001,4.662596517800092,50.85582,3.6325585714285715,23,0.8571428571428571
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",20,20,0,4.0255,93.2355,4.348245063479401,75.32728,3.7663640000000003,33,1.0
49-3043.00,Rail Car Repairers,20,11,9,3.626,66.7525,3.795804285582534,49.716488000000005,2.4858244000000003,28,0.55
49-3051.00,Motorboat Mechanics and Service Technicians,13,13,0,3.94,96.42307692307692,4.333141810728418,49.471025,3.8054634615384613,17,1.0
49-3052.00,Motorcycle Mechanics,13,12,1,4.368461538461538,94.06692307692308,4.579728282871437,54.043254,4.157173384615384,25,0.9230769230769231
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,14,14,0,4.331428571428572,96.92928571428571,4.501718666503972,58.868165000000005,4.204868928571429,23,1.0
49-3091.00,Bicycle Repairers,14,13,1,4.272142857142858,93.72357142857143,4.598628272886997,57.090641,4.0779029285714286,16,0.9285714285714286
49-3092.00,Recreational Vehicle Service Technicians,17,16,1,4.065294117647059,92.16764705882352,4.47603550489071,64.35405899999999,3.785532882352941,25,0.9411764705882353
49-3093.00,Tire Repairers and Changers,24,20,4,4.170416666666667,83.34958333333334,5.402398961796781,84.39415699999999,3.516423208333333,24,0.8333333333333334
49-9011.00,Mechanical Door Repairers,25,19,6,3.7032,82.5284,3.9891226967020272,77.881765,3.1152706,28,0.76
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",32,3,29,3.743125,48.1321875,3.491266502577418,58.120724,1.816272625,40,0.09375
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",30,27,1,4.008214285714286,87.6842857142857,3.9196101719427445,98.646738,3.5230977857142856,40,0.9
49-9031.00,Home Appliance Repairers,29,24,5,4.069310344827587,84.27413793103447,4.552135772834992,100.297454,3.4585328965517244,39,0.8275862068965517
49-9041.00,Industrial Machinery Mechanics,16,15,1,3.930625,85.16125,4.326834996197163,54.235495,3.3897184375,23,0.9375
49-9043.00,"Maintenance Workers, Machinery",18,17,1,3.876111111111111,91.93555555555555,4.409033777585671,64.41695299999999,3.5787196111111106,23,0.9444444444444444
49-9044.00,Millwrights,23,22,1,4.182608695652174,95.25608695652173,4.201721717990944,92.091531,4.003979608695652,33,0.9565217391304348
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",10,3,7,3.746,58.787,4.102062312759823,22.39041,2.239041,11,0.3
49-9051.00,Electrical Power-Line Installers and Repairers,23,22,1,4.17,93.62869565217392,4.396974180127612,90.600706,3.939161130434783,29,0.9565217391304348
49-9052.00,Telecommunications Line Installers and Repairers,19,12,7,3.847368421052632,72.37210526315789,4.359206667623183,53.468232,2.8141174736842105,25,0.631578947368421
49-9061.00,Camera and Photographic Equipment Repairers,15,10,5,3.8546666666666667,77.18666666666667,4.647844093108108,46.161186,3.0774124,17,0.6666666666666666
49-9062.00,Medical Equipment Repairers,20,16,4,3.9735,83.81,3.841888174780165,67.59608,3.379804,27,0.8
49-9063.00,Musical Instrument Repairers and Tuners,24,12,12,3.954166666666666,69.39999999999999,3.8438647432601663,68.073405,2.836391875,34,0.5
49-9064.00,Watch and Clock Repairers,15,15,0,4.338666666666667,96.48,5.153438077313847,62.889256,4.192617066666667,18,1.0
49-9071.00,"Maintenance and Repair Workers, General",27,21,6,3.6377777777777776,74.16185185185185,3.514303088693179,73.34845,2.7166092592592594,39,0.7777777777777778
49-9081.00,Wind Turbine Service Technicians,12,10,2,4.160833333333334,88.53750000000001,4.070105654710807,45.041012,3.753417666666667,16,0.8333333333333334
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",18,9,9,3.955,65.02777777777777,4.2367612049653935,46.591736,2.588429777777778,21,0.5
49-9092.00,Commercial Divers,23,20,3,3.880434782608696,84.49347826086957,3.0501589029315457,76.258589,3.3155908260869564,30,0.8695652173913043
49-9094.00,Locksmiths and Safe Repairers,14,13,1,4.015714285714286,95.24142857142859,4.004013856473924,54.180431,3.8700307857142855,15,0.9285714285714286
49-9095.00,Manufactured Building and Mobile Home Installers,14,12,2,3.777857142857143,76.11214285714286,3.694969813808736,40.603695,2.900263928571429,23,0.8571428571428571
49-9096.00,Riggers,14,13,1,4.147142857142858,85.03642857142857,4.838564216435785,49.541526000000005,3.538680428571429,15,0.9285714285714286
49-9097.00,Signal and Track Switch Repairers,12,12,0,3.953333333333333,86.09916666666668,3.9545577272613275,40.820457,3.40170475,17,1.0
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",16,14,2,3.724375,81.98125,4.414798505806326,49.227103,3.0766939375,25,0.875
49-9099.01,Geothermal Technicians,24,7,17,3.79625,56.65416666666667,3.7527700870217138,52.718695,2.1966122916666664,31,0.2916666666666667
51-1011.00,First-Line Supervisors of Production and Operating Workers,20,20,0,3.9549999999999996,88.658,4.497653350919084,70.336598,3.5168299,22,1.0
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",27,10,17,4.128888888888889,56.53370370370371,4.135925697078188,63.713207,2.359748407407407,37,0.37037037037037035
51-2021.00,"Coil Winders, Tapers, and Finishers",11,7,4,4.191818181818181,72.31090909090909,5.022884296150147,33.604915000000005,3.054992272727273,17,0.6363636363636364
51-2022.00,Electrical and Electronic Equipment Assemblers,16,9,7,3.9125,71.128125,4.47839765574675,45.183805,2.8239878125,24,0.5625
51-2023.00,Electromechanical Equipment Assemblers,14,8,6,3.7964285714285713,71.99357142857143,4.566423269606244,39.323754,2.8088395714285714,16,0.5714285714285714
51-2031.00,Engine and Other Machine Assemblers,12,9,3,4.229166666666667,79.05666666666667,4.969091163310829,40.345960000000005,3.3621633333333336,17,0.75
51-2041.00,Structural Metal Fabricators and Fitters,23,15,8,3.87,72.49391304347826,4.540351067245607,66.046928,2.871605565217391,30,0.6521739130434783
51-2051.00,Fiberglass Laminators and Fabricators,16,8,8,4.171875,73.981875,4.926826440864877,49.684982,3.105311375,19,0.5
51-2061.00,Timing Device Assemblers and Adjusters,17,8,9,4.13470588235294,66.25411764705882,5.488185256736853,46.526343,2.736843705882353,18,0.47058823529411764
51-2092.00,Team Assemblers,11,6,5,4.06,70.81272727272727,4.769618296943989,31.937192,2.903381090909091,12,0.5454545454545454
51-3011.00,Bakers,18,16,2,4.307222222222222,81.40666666666667,5.1083227816315055,63.670194,3.537233,21,0.8888888888888888
51-3021.00,Butchers and Meat Cutters,11,7,4,4.297272727272727,76.5409090909091,5.044191276525821,36.703602,3.3366910909090906,16,0.6363636363636364
